county_fips,per_smokin,pred_outcome
48371,16.2,18.00980567932129
51135,20.8,20.982813835144043
13057,13.7,12.704788208007812
37025,12.5,13.86485242843628
31057,14.6,15.360073566436768
19165,16.4,16.155624389648438
29510,18.9,17.230058670043945
20139,18.0,19.513615608215332
20003,18.6,21.083721160888672
39159,14.1,14.33153772354126
31085,17.1,17.241541862487793
21071,22.2,28.40570640563965
13297,17.3,16.459359645843506
46017,34.4,33.28315544128418
19065,18.5,17.587693214416504
39047,23.4,21.787845611572266
37081,13.9,14.517395973205566
54085,26.5,24.420931816101074
13299,20.4,20.243983268737793
26001,18.2,17.87874698638916
37033,18.1,20.15436553955078
48007,17.2,16.252485275268555
41055,17.2,16.230282306671143
05105,19.7,22.528621673583984
08089,19.3,17.735536098480225
13097,14.9,15.916239738464355
40125,20.0,19.265416145324707
28035,15.1,17.119474411010742
37071,16.7,17.85982322692871
08087,14.1,18.240071296691895
42123,18.5,18.085357666015625
48143,16.3,15.412662506103516
17157,17.6,19.615625381469727
27073,14.5,15.63493299484253
48111,17.2,16.518004417419434
21163,19.0,19.77878475189209
51139,18.4,19.98219585418701
51125,14.9,15.176029205322266
31075,11.9,14.744240760803223
48175,15.4,16.821619987487793
40081,19.8,19.737262725830078
13301,19.3,21.53884792327881
28161,20.7,21.131226539611816
17059,19.5,22.52715492248535
08103,15.5,17.253439903259277
28079,21.6,22.81816291809082
18023,18.6,19.09349536895752
27085,14.5,17.229710578918457
19027,16.6,16.22593116760254
21121,23.3,27.854933738708496
13055,20.2,21.772469520568848
18029,15.0,17.2896671295166
22123,23.8,22.24172878265381
34041,11.9,14.130704879760742
36007,13.9,18.5498685836792
38077,14.9,17.515864372253418
38005,25.2,24.078761100769043
08109,17.1,15.102849006652832
13235,19.4,21.745232582092285
18117,19.6,22.391308784484863
19197,17.3,17.712393760681152
20087,14.4,15.5487961769104
21001,19.1,22.325661659240723
27149,13.6,15.483312129974365
28101,20.7,21.223711013793945
26057,15.0,20.326003074645996
31101,14.9,17.01383638381958
21019,19.1,19.798198699951172
39137,15.6,16.489669799804688
45041,16.5,17.941707611083984
48407,19.0,18.673874855041504
54049,18.9,19.14536762237549
53051,13.7,16.14231777191162
31133,15.6,19.99929428100586
19163,13.8,14.485658645629883
21079,20.8,21.145655632019043
13265,18.8,20.495906829833984
48211,15.8,16.20555830001831
27089,16.1,16.334308624267578
51121,12.6,12.45257568359375
16081,11.7,12.373476505279541
17013,14.0,17.155733108520508
20035,16.6,17.35254955291748
23023,14.5,14.18299674987793
28047,17.8,18.471435546875
28139,20.1,21.339810371398926
51113,14.9,15.859537124633789
