county_fips,per_heartD,pred_outcome
54085,10.5,10.540137767791748
31061,9.5,9.66088056564331
12007,8.6,7.982920408248901
48021,6.5,6.4957802295684814
53051,8.8,8.626675128936768
13019,8.8,8.572771549224854
28067,8.1,7.919616460800171
51023,7.6,7.45698356628418
51067,8.7,8.124170780181885
32029,8.4,7.94063138961792
29139,8.5,8.865611553192139
13229,7.9,7.783368110656738
37127,7.5,7.5491204261779785
47051,7.8,8.133960723876953
18035,7.2,7.44965124130249
20159,7.1,7.273021221160889
38049,7.8,7.618260622024536
20103,6.0,5.719385862350464
13079,7.9,8.181639909744263
20141,9.4,8.693347930908203
20163,7.8,8.110455751419067
26087,7.6,7.270364999771118
38041,8.1,8.662007331848145
18179,7.2,7.231747627258301
19087,7.5,6.975143194198608
22091,9.8,9.960880756378174
18097,5.9,5.737127780914307
18159,7.8,7.537506818771362
17141,7.1,6.8128228187561035
20161,4.3,4.339269399642944
20089,10.8,9.32951545715332
20143,7.8,7.402393579483032
20179,7.8,8.004207134246826
13193,9.5,9.183039665222168
29015,10.9,10.538541316986084
13249,7.8,7.453572511672974
22049,9.6,9.531975746154785
51720,8.1,8.00816297531128
29067,9.6,10.45061731338501
51710,5.5,4.98297643661499
08001,4.7,5.140904903411865
51740,6.7,6.355933666229248
12023,8.9,8.758049964904785
54019,9.7,9.612259864807129
28099,8.5,8.527084827423096
12053,8.9,8.531227588653564
53069,10.2,9.565892696380615
40119,5.7,5.931226491928101
27139,4.8,4.644009828567505
20145,8.0,7.7036802768707275
19155,7.0,6.713144779205322
27089,7.8,7.609861612319946
47131,9.0,8.783647537231445
13227,7.9,7.915525197982788
18095,7.5,7.620102167129517
19141,7.9,7.359740495681763
31143,7.6,7.63648533821106
48035,8.4,8.86994743347168
51167,9.5,9.860421180725098
35028,4.9,5.15673303604126
20047,8.6,8.540011882781982
06075,4.9,4.784810304641724
20075,6.4,6.95545220375061
28003,8.3,8.069647550582886
47115,9.2,8.835694789886475
