"county_fips","per_depression","pred_outcome"
"04025",19.3,19.838171005249
"04027",17.9,18.9504585266113
"05001",23.4,21.8851070404053
"05003",25.6,23.7710781097412
"05005",25.7,24.2900390625
"05007",23.7,20.3264102935791
"05009",25.4,23.2337455749512
"05011",23.2,22.0946960449219
"05013",23,20.2760639190674
"05015",24.2,21.4378108978271
"05017",21.5,19.5047779083252
"05019",26,24.5590209960938
"05021",26.8,24.3811779022217
"05023",24.8,23.2734603881836
"05025",24.6,23.0134963989258
"05027",23.7,23.3922805786133
"05029",24.9,22.8482971191406
"05031",26.5,24.713924407959
"05033",26.1,24.5917205810547
"05035",23.9,22.6085166931152
"05037",25.3,24.798412322998
"05039",21.7,18.9703960418701
"05041",23.2,22.9585590362549
"05043",24.1,23.307092666626
"05045",26.4,24.1548442840576
"05047",27,25.6744365692139
"05049",26.2,24.0077648162842
"05051",24.1,21.9539108276367
"05053",24.9,21.9384937286377
"05055",27.8,26.5797958374023
"05057",22.1,22.7477798461914
"05059",23.9,23.2778987884521
"05061",24.3,22.6665649414062
"05063",26.1,25.5430641174316
"05065",25.6,21.4963645935059
"05067",26.3,24.9481925964355
"05069",21.5,19.665901184082
"05071",25.4,25.5707397460938
"05073",23.9,22.2243919372559
"05075",27.3,26.8242435455322
"05077",21.3,20.3853950500488
"05079",22,21.5855751037598
"05081",24.5,23.4209671020508
"05083",25.8,25.0657272338867
"05085",25.8,23.1167335510254
"05087",25.6,23.3032855987549
"05089",24.8,22.4945125579834
"05091",24.6,23.2103328704834
"05093",24.8,23.315580368042
"05095",22.9,21.5410995483398
"05097",25.2,22.7650985717773
"05099",24.1,25.0233860015869
"05101",24.7,22.8527812957764
"05103",23.2,21.0671234130859
"05105",25.1,23.4178504943848
"05107",22.6,21.178503036499
"05109",25.7,22.7038669586182
"05111",26.8,26.6158962249756
"05113",25,24.4544582366943
"05115",24.6,23.5722198486328
"05117",23.8,21.0629024505615
"05119",23.1,21.416820526123
